"initial_token","order_id","order_delivery_id","store_location_code","store_zip_code","transaction_date_pt","transaction_date_time_pt","transaction_amt","approval_code","stan"
"","7488033963530772","7488033963130410","27","10473","2022-05-16","2022-05-16 09:44:31","44.18","206783","628743"
"","7487742856930421","7487742856530912","18","10451","2022-05-16","2022-05-16 09:45:19","196.38","029214","621880"
"","7487681944433450","7487681944033551","14","07093","2022-05-16","2022-05-16 09:45:46","84.49","505947","629992"
"","7487524239630677","7487524239230078","14","07093","2022-05-16","2022-05-16 09:46:02","88.42","149357","630248"
"","7488152700731452","7488152700031579","25","11212","2022-05-16","2022-05-16 09:46:14","59.11","624759","608247"
"","7487985576132524","7487985575832342","48","11717","2022-05-16","2022-05-16 09:46:45","49.03","847872","612594"
"","7487762435435432","7487762435135729","27","10473","2022-05-16","2022-05-16 09:47:01","97.18","074008","631076"
"","7488168439435290","7488168439135789","30","10456","2022-05-16","2022-05-16 09:47:06","24.51","153170","622566"
"","7487924499630475","7487924499430049","78","11590","2022-05-16","2022-05-16 09:47:08","70.88","165160","628000"
"","7488039539230893","7488039538830533","40","10550","2022-05-16","2022-05-16 09:47:32","123.50","135616","627241"
"","7487678254135131","7487678253835380","75","11231","2022-05-16","2022-05-16 09:47:40","214.28","204422","627437"
"","7487993996035131","7487993995735548","48","11717","2022-05-16","2022-05-16 09:47:49","19.63","232806","613937"
"","7488048489132324","7488048488732174","22","11206","2022-05-16","2022-05-16 09:47:53","130.43","705057","609839"
"","7487980283930151","7487980283730756","22","11206","2022-05-16","2022-05-16 09:48:17","94.82","026345","610280"
"","7488075762232147","7488075761932016","40","10550","2022-05-16","2022-05-16 09:48:30","70.52","028840","627969"
"","7487944732832317","7487944732632118","27","10473","2022-05-16","2022-05-16 09:48:32","45.22","912682","608818"
"","7487789465330714","7487789464930231","75","11231","2022-05-16","2022-05-16 09:48:33","97.71","430130","627985"
"","7488160555931720","7488160555631849","27","10473","2022-05-16","2022-05-16 09:48:54","147.69","557897","609278"
"","7472856063333374","7472856063033211","14","07093","2022-05-16","2022-05-16 09:49:03","88.30","966501","609328"
"","7487838273430082","7487838273230614","27","10473","2022-05-16","2022-05-16 09:49:30","77.28","522590","609796"
"","7488170494131090","7488170493731225","14","07093","2022-05-16","2022-05-16 09:50:12","115.58","076425","610541"
"","7488123262132535","7488123261832433","30","10456","2022-05-16","2022-05-16 09:50:35","48.21","591211","625726"
"","7487712972130584","7487712971630059","78","11590","2022-05-16","2022-05-16 09:51:10","59.12","678029","631037"
"","7488004136131732","7488004135731785","25","11212","2022-05-16","2022-05-16 09:51:34","143.97","581308","613122"
"","7487853513033129","7487853512433308","27","10473","2022-05-16","2022-05-16 09:51:35","86.20","260555","611825"
"","7488144875530947","7488144875130642","30","10456","2022-05-16","2022-05-16 09:51:41","48.07","182104","626471"
"","7481594303331993","7481594303031640","14","07093","2022-05-16","2022-05-16 09:52:13","146.76","284911","612369"
"","7488019459635892","7488019459335320","25","11212","2022-05-16","2022-05-16 09:52:21","25.39","009879","613689"
"","7488027987930602","7488027987530238","25","11212","2022-05-16","2022-05-16 09:52:52","36.29","415088","614198"
"","7481273923633025","7481273923333733","27","10473","2022-05-16","2022-05-16 09:53:24","100.45","448925","613622"
"","7488072028334472","7488072027834368","30","10456","2022-05-16","2022-05-16 09:54:00","83.74","277001","628000"
"","7487991861530491","7487991861330100","41","11101","2022-05-16","2022-05-16 09:54:24","70.98","115952","612914"
"","7488093125831478","7488093125531579","48","11717","2022-05-16","2022-05-16 09:54:29","108.94","195564","622590"
"","7488044316334667","7488044315934550","41","11101","2022-05-16","2022-05-16 09:54:35","106.86","360735","613155"
"","7487734009731112","7487734009331038","78","11590","2022-05-16","2022-05-16 09:55:00","137.83","728864","609839"
"","7487862776430746","7487862776030286","76","11362","2022-05-16","2022-05-16 09:55:42","56.51","049697","625151"
"","7488008465731863","7488008465431920","41","11101","2022-05-16","2022-05-16 09:55:43","42.41","851167","614885"
"","7488091268232596","7488091268032472","72","10451","2022-05-16","2022-05-16 09:55:47","107.73","882224","615913"
"","7488211124030965","7488211123630695","14","07093","2022-05-16","2022-05-16 09:56:03","44.69","551594","615970"
"","7488173061933513","7488173061633873","42","10451","2022-05-16","2022-05-16 09:56:48","74.15","654553","617444"
"","7487929701031554","7487929700731572","41","11101","2022-05-16","2022-05-16 09:57:33","223.76","172863","617214"
"","7488153913132471","7488153912732391","72","10451","2022-05-16","2022-05-16 09:58:46","62.38","248738","620290"
"","7487813307235870","7487813306835194","18","10451","2022-05-16","2022-05-16 09:58:49","53.98","929823","614915"
"","7487804153531041","7487804153131999","76","11362","2022-05-16","2022-05-16 09:59:35","120.05","821474","630070"
"","7487892011832789","7487892011532562","41","11101","2022-05-16","2022-05-16 09:59:45","75.24","105952","620020"
"","7488089182633929","7488089182333243","72","10451","2022-05-16","2022-05-16 10:00:17","51.09","903124","722614"
"","7488200432233402","7488200431233781","11","11237","2022-05-16","2022-05-16 10:00:23","272.99","524730","713679"
"","7488045498432242","7488045498032092","41","11101","2022-05-16","2022-05-16 10:00:33","100.17","613168","721028"
"","7487996162735194","7487996162335613","30","10456","2022-05-16","2022-05-16 10:00:56","199.11","503090","708780"
"","7487816988432708","7487816988232425","18","10451","2022-05-16","2022-05-16 10:01:27","122.83","124296","717770"
"","7487994772831465","7487994772531516","30","10456","2022-05-16","2022-05-16 10:02:09","69.08","218415","709567"
"","7488091728234076","7488091727934985","72","10451","2022-05-16","2022-05-16 10:03:11","99.21","671598","728260"
"","7487937336035448","7487937335635836","36","06606","2022-05-16","2022-05-16 10:03:13","26.29","390040","715741"
"","7488301577232997","7488301576832994","42","10451","2022-05-16","2022-05-16 10:03:13","79.37","360848","728268"
"","7488163256832752","7488163254732679","40","10550","2022-05-16","2022-05-16 10:03:26","20.74","160310","713910"
"","7486028301334097","7486028301034400","41","11101","2022-05-16","2022-05-16 10:03:35","76.70","121802","725920"
"","7487859757430675","7487859757130215","72","10451","2022-05-16","2022-05-16 10:03:37","94.02","353673","728988"
"","7488258457630463","7488258456830223","27","10473","2022-05-16","2022-05-16 10:04:33","60.84","475799","725194"
"","7488040632435506","7488040631935942","25","11212","2022-05-16","2022-05-16 10:05:04","89.71","740875","726411"
"","7488153432234893","7488153431834818","40","10550","2022-05-16","2022-05-16 10:05:14","79.14","792206","715176"
"","7488012222830111","7488012222530734","25","11212","2022-05-16","2022-05-16 10:06:06","35.73","301847","727252"
"","7488288655730415","7488288655330189","75","11231","2022-05-16","2022-05-16 10:07:05","42.22","115717","716423"
"","7488240222635429","7488240221835973","22","11206","2022-05-16","2022-05-16 10:07:06","143.59","153039","728241"
"","7487854807931409","7487854807731391","78","11590","2022-05-16","2022-05-16 10:07:15","55.29","553272","718771"
"","7487858589735183","7487858589335521","36","06606","2022-05-16","2022-05-16 10:07:15","164.46","652869","718773"
"","7488185225534920","7488185225234871","25","11212","2022-05-16","2022-05-16 10:07:48","123.82","878275","728790"
"","7488070376932983","7488070376532848","11","11237","2022-05-16","2022-05-16 10:08:11","62.23","035899","719538"
"","7488321562031785","7488321561631009","13","11368","2022-05-16","2022-05-16 10:08:36","36.23","276319","708822"
"","7488040628035505","7488040627835941","78","11590","2022-05-16","2022-05-16 10:08:37","178.47","275439","719832"
"","7487927465031500","7487927464531517","18","10451","2022-05-16","2022-05-16 10:08:45","64.21","884001","727505"
"","7488165932931921","7488165932331054","25","11212","2022-05-16","2022-05-16 10:09:28","58.20","612276","730308"
"","7488045554635652","7488045554235090","11","11237","2022-05-16","2022-05-16 10:09:34","37.72","326183","720570"
"","7487965659034406","7487965658334253","30","10456","2022-05-16","2022-05-16 10:09:44","72.41","027061","714689"
"","7488186794634967","7488186794334918","11","11237","2022-05-16","2022-05-16 10:10:33","125.38","073380","721332"
"","7487916009733912","7487916009433118","41","11101","2022-05-16","2022-05-16 10:10:51","438.71","089037","711608"
"","7488379679133039","7488379678833521","25","11212","2022-05-16","2022-05-16 10:10:52","89.76","888162","732032"
"","7487773452132474","7487773451832164","41","11101","2022-05-16","2022-05-16 10:10:57","86.68","520043","711828"
"","7488132574530608","7488132574130300","78","11590","2022-05-16","2022-05-16 10:11:03","178.99","380452","721621"
"","7487924948134270","7487924947834104","18","10451","2022-05-16","2022-05-16 10:11:11","79.23","811771","730559"
"","7488171039635378","7488171039335879","25","11212","2022-05-16","2022-05-16 10:11:17","88.23","721686","732337"
"","7488167475633340","7488167475333695","13","11368","2022-05-16","2022-05-16 10:11:21","64.09","684186","714402"
"","7488204775633517","7488204775233898","30","10456","2022-05-16","2022-05-16 10:12:30","185.69","915404","716505"
"","7487117964535009","7487117964335002","41","11101","2022-05-16","2022-05-16 10:12:44","72.43","288595","714165"
"","7488260225634210","7488260225334191","42","10451","2022-05-16","2022-05-16 10:12:49","90.14","721574","720533"
"","7488360914931014","7488360914531261","25","11212","2022-05-16","2022-05-16 10:12:52","63.97","994661","709767"
"","7488109491630882","7488109491430559","48","11717","2022-05-16","2022-05-16 10:13:02","68.68","020441","725430"
"","7488206460830856","7488206460630584","41","11101","2022-05-16","2022-05-16 10:14:33","54.60","187627","716499"
"","7488333929530905","7488333929130707","41","11101","2022-05-16","2022-05-16 10:15:15","31.93","866878","717521"
"","7487912666131077","7487912665831081","40","10550","2022-05-16","2022-05-16 10:15:20","57.47","710450","722075"
"","7487875611435663","7487875611035009","35","08611","2022-05-16","2022-05-16 10:16:09","68.44","828000","712839"
"","7487943636835634","7487943636535023","27","10473","2022-05-16","2022-05-16 10:16:31","51.49","643795","713142"
"","7488016342131150","7488016334531214","76","11362","2022-05-16","2022-05-16 10:16:42","74.58","301294","730313"
"","7488362257231048","7488362257031296","11","11237","2022-05-16","2022-05-16 10:17:41","49.37","308399","727697"
"","7487993504330540","7487993504030150","75","11231","2022-05-16","2022-05-16 10:17:52","73.54","134091","724701"
"","7488344485031541","7488344484831782","13","11368","2022-05-16","2022-05-16 10:18:18","11.96","306396","728994"
"","7488061816430505","7488061815930158","76","11362","2022-05-16","2022-05-16 10:18:24","97.62","574592","708775"
"","7488297479131038","7488297478731251","22","11206","2022-05-16","2022-05-16 10:18:26","76.53","891574","714696"
"","7488126594230400","7488126593830087","22","11206","2022-05-16","2022-05-16 10:19:20","225.18","026253","715659"
"","7487944679032314","7487944678732115","40","10550","2022-05-16","2022-05-16 10:20:13","107.58","892005","726422"
"","7488213397230051","7488213397030783","22","11206","2022-05-16","2022-05-16 10:20:21","41.69","519494","716672"
"","7487922296931355","7487922296631368","27","10473","2022-05-16","2022-05-16 10:20:23","111.34","369655","716755"
"","7488342840530196","7488342840130002","43","06610","2022-05-16","2022-05-16 10:20:41","39.36","034776","709825"
"","7487993205032717","7487993202332540","75","11231","2022-05-16","2022-05-16 10:21:02","26.18","597031","726959"
"","7487825666930730","7487825666630259","75","11231","2022-05-16","2022-05-16 10:21:04","167.20","506703","726963"
"","7488207298230871","7488207297930599","22","11206","2022-05-16","2022-05-16 10:21:35","53.61","002715","717740"
"","7488367162432026","7488367162132066","40","10550","2022-05-16","2022-05-16 10:21:53","64.88","560991","727496"
"","7488140997234498","7488140996934421","13","11368","2022-05-16","2022-05-16 10:22:13","247.81","400302","712872"
"","7488238264232060","7488238263832032","47","07022","2022-05-16","2022-05-16 10:22:55","232.07","616859","720567"
"","7488393004230814","7488393004030657","30","10456","2022-05-16","2022-05-16 10:23:17","51.21","311309","724874"
"","7488241699135454","7488241698835998","40","10550","2022-05-16","2022-05-16 10:23:17","66.42","315592","728490"
"","","","13","11368","2022-05-16","2022-05-16 10:23:22","125.29","210399","715146"
"","7488268409932991","7488268409732977","40","10550","2022-05-16","2022-05-16 10:24:29","26.77","854970","729284"
"","7488354583830575","7488354583430385","41","11101","2022-05-16","2022-05-16 10:25:21","149.38","325087","732072"
"","7488316286533999","7488316286233443","76","11362","2022-05-16","2022-05-16 10:25:25","28.11","489384","718520"
"","7488371192731336","7488371192331592","42","10451","2022-05-16","2022-05-16 10:26:18","126.94","118515","719298"
"","7488083216030137","7488083215730801","36","06606","2022-05-16","2022-05-16 10:26:28","22.90","249857","710292"
"","7488331233933478","7488331233633929","25","11212","2022-05-16","2022-05-16 10:26:31","79.01","765218","722314"
"","7488388249935075","7488388249635699","42","10451","2022-05-16","2022-05-16 10:26:45","40.16","428123","720054"
"","7488165549830556","7488165549530262","25","11212","2022-05-16","2022-05-16 10:27:39","325.95","645944","724403"
"","7487828659635335","7487828659435666","46","07202","2022-05-16","2022-05-16 10:27:48","134.43","214778","724630"
"","7488439543135596","7488439542835254","25","11212","2022-05-16","2022-05-16 10:28:10","41.08","479015","724920"
"","7488195318633228","7488195318333604","25","11212","2022-05-16","2022-05-16 10:28:16","429.43","680938","724958"
"","7488393910131062","7488393909631332","30","10456","2022-05-16","2022-05-16 10:28:32","67.18","168920","728212"
"","7488372668332212","7488372667932256","42","10451","2022-05-16","2022-05-16 10:28:42","46.25","876340","723143"
"","7488085628034895","7488085627634800","76","11362","2022-05-16","2022-05-16 10:29:30","224.54","262733","724887"
"","7488408587031508","7488408586731788","22","11206","2022-05-16","2022-05-16 10:29:57","50.47","641688","726662"
"","7488188703532531","7488188703132470","76","11362","2022-05-16","2022-05-16 10:30:00","110.25","419073","725463"
"","7488183701733842","7488183701333205","50","07047","2022-05-16","2022-05-16 10:30:01","126.04","577168","714114"
"","7488300457632958","7488300457232955","30","10456","2022-05-16","2022-05-16 10:30:36","77.05","999551","729499"
"","7488172747134517","7488172746834457","40","10550","2022-05-16","2022-05-16 10:31:05","221.26","125235","709840"
"","7488317286634046","7488317286234070","18","10451","2022-05-16","2022-05-16 10:31:06","65.61","822512","731084"
"","7488445898534087","7488445898134178","42","10451","2022-05-16","2022-05-16 10:31:18","73.05","297410","727979"
"","7487918757332549","7487918756832333","47","07022","2022-05-16","2022-05-16 10:31:20","34.00","366609","731353"
"","7488360145332832","7488360145132866","13","11368","2022-05-16","2022-05-16 10:31:32","62.58","878657","732121"
"","7488113137134706","7488113136734623","18","10451","2022-05-16","2022-05-16 10:31:35","40.55","622817","732043"
"","7488056178031371","7488056177631461","13","11368","2022-05-16","2022-05-16 10:31:54","139.32","179692","708806"
"","7488219567334982","7488219566934947","46","07202","2022-05-16","2022-05-16 10:31:57","46.51","218808","728490"
"","7488381333632484","7488381333232532","72","10451","2022-05-16","2022-05-16 10:33:04","36.40","204436","730778"
"","7488225603130413","7488225602830152","46","07202","2022-05-16","2022-05-16 10:33:34","32.78","986829","729994"
"","7488297184835169","7488297184535742","18","10451","2022-05-16","2022-05-16 10:33:53","37.65","796645","710552"
"","7485232093031483","7485232092831913","47","07022","2022-05-16","2022-05-16 10:34:06","65.73","112481","710815"
"","7486653461331220","7486653461131742","75","11231","2022-05-16","2022-05-16 10:34:11","87.83","767515","711880"
"","7486376008533825","7486376008133551","18","10451","2022-05-16","2022-05-16 10:34:35","189.74","287778","711340"
"","7488099614135270","7488099613735734","22","11206","2022-05-16","2022-05-16 10:34:39","205.11","835066","730819"
"","7488016563735813","7488016563435240","22","11206","2022-05-16","2022-05-16 10:35:54","60.33","220755","732087"
"","7488212453833754","7488212453533141","49","11207","2022-05-16","2022-05-16 10:36:09","54.01","925467","716999"
"","7488120686430184","7488120686030868","75","11231","2022-05-16","2022-05-16 10:36:10","118.32","292545","713166"
"","7488189744430337","7488189744030061","40","10550","2022-05-16","2022-05-16 10:36:18","89.25","127921","713352"
"","7488011259135646","7488011258835071","18","10451","2022-05-16","2022-05-16 10:36:19","56.40","608948","713161"
"","7488400255932045","7488400255632109","41","11101","2022-05-16","2022-05-16 10:36:24","49.86","227184","722314"
"","7488405665333810","7488405664733305","22","11206","2022-05-16","2022-05-16 10:38:50","100.07","736961","710558"
"","7488427484734508","7488427484434588","43","06610","2022-05-16","2022-05-16 10:39:22","25.79","579281","722078"
"","7488121682335906","7488121681835380","49","11207","2022-05-16","2022-05-16 10:39:26","137.05","387786","719283"
"","7488387561431865","7488387560931132","72","10451","2022-05-16","2022-05-16 10:40:24","54.30","650270","718744"
"","7488306834833707","7488306834633144","76","11362","2022-05-16","2022-05-16 10:41:21","143.60","033625","716496"
"","7488516168031839","7488516167731179","25","11212","2022-05-16","2022-05-16 10:42:00","34.87","771178","713434"
"","7488308129130074","7488308128830860","41","11101","2022-05-16","2022-05-16 10:42:25","94.46","835423","731056"
"","7488330605434472","7488330605134499","72","10451","2022-05-16","2022-05-16 10:42:28","113.46","459155","721870"
"","7488458236230847","7488458235930733","72","10451","2022-05-16","2022-05-16 10:42:53","27.02","716035","722588"
"","7488488320933282","7488488320533822","41","11101","2022-05-16","2022-05-16 10:42:56","5.41","930276","732032"
"","7488329191832844","7488329191432857","25","11212","2022-05-16","2022-05-16 10:43:00","207.15","313971","714402"
"","7488247442735608","7488247442435154","76","11362","2022-05-16","2022-05-16 10:43:07","185.01","217242","718774"
"","7488535551632237","7488535551432361","75","11231","2022-05-16","2022-05-16 10:43:58","48.07","581449","718246"
"","7488403849733754","7488403849233247","41","11101","2022-05-16","2022-05-16 10:44:32","63.09","857366","709779"
"","7486752074935212","7486752074635093","78","11590","2022-05-16","2022-05-16 10:44:35","26.07","775578","723085"
"","7488417160630549","7488417160330404","50","07047","2022-05-16","2022-05-16 10:45:08","41.85","450713","710539"
"","7488379081735787","7488379081435408","50","07047","2022-05-16","2022-05-16 10:45:16","32.39","970739","710595"
"","7488318423235840","7488318422535425","46","07202","2022-05-16","2022-05-16 10:45:24","65.12","614450","716713"
"","7488400241235453","7488400240935086","30","10456","2022-05-16","2022-05-16 10:45:25","144.03","601642","714961"
"","7488533330030184","7488533329630109","42","10451","2022-05-16","2022-05-16 10:45:49","49.67","180645","727976"
"","7488400048635446","7488400048035078","41","11101","2022-05-16","2022-05-16 10:46:07","45.57","694298","711635"
"","7488554252931039","7488554252631396","22","11206","2022-05-16","2022-05-16 10:46:34","76.52","258784","717739"
"","7488322904230561","7488322903930355","14","07093","2022-05-16","2022-05-16 10:46:34","270.10","030388","717783"
"","7488390166431947","7488390165331215","43","06610","2022-05-16","2022-05-16 10:46:41","38.34","561466","713155"
"","7488395078534505","7488395078334567","11","11237","2022-05-16","2022-05-16 10:47:02","36.22","812232","725698"
"","7488181913935706","7488181913535215","78","11590","2022-05-16","2022-05-16 10:48:00","112.64","367312","726404"
"","7487491813135304","7487491812735466","78","11590","2022-05-16","2022-05-16 10:48:01","162.42","058829","726412"
"","7488499452031296","7488499451631626","78","11590","2022-05-16","2022-05-16 10:48:03","75.95","017659","726417"
"","7488430868833576","7488430868433086","11","11237","2022-05-16","2022-05-16 10:48:24","41.61","829758","726685"
"","7488222397731772","7488222397431942","41","11101","2022-05-16","2022-05-16 10:49:03","33.97","519199","715216"
"","7488434605835463","7488434605535117","11","11237","2022-05-16","2022-05-16 10:49:44","22.94","131671","727500"
"","7488465750435389","7488465750035062","11","11237","2022-05-16","2022-05-16 10:49:54","54.56","602977","727703"
"","7488217939130194","7488217938730928","25","11212","2022-05-16","2022-05-16 10:50:40","53.20","955362","721311"
"","7488543323033011","7488543322633583","14","07093","2022-05-16","2022-05-16 10:50:58","89.69","992140","721815"
"","7488220168135830","7488220167735362","41","11101","2022-05-16","2022-05-16 10:51:00","77.70","411156","717768"
"","7487970811935463","7487970811635870","78","11590","2022-05-16","2022-05-16 10:51:01","107.54","689174","728280"
"","7488437856831394","7488437856531687","40","10550","2022-05-16","2022-05-16 10:51:26","44.71","503999","723081"
"","7488437856831394","7488437856531687","40","10550","2022-05-16","2022-05-16 10:51:59","5.20","833489","724373"
"","7488212282134768","7488212281734731","41","11101","2022-05-16","2022-05-16 10:52:04","1.84","622071","719237"
"","7488053485235891","7488053484835334","76","11362","2022-05-16","2022-05-16 10:52:09","51.83","238257","731064"
"","7488351262632553","7488351262232582","22","11206","2022-05-16","2022-05-16 10:52:15","183.91","111891","722600"
"","7488394039132851","7488394038632906","49","11207","2022-05-16","2022-05-16 10:52:24","123.17","559656","729302"
"","7481333939234175","7481333932034504","25","11212","2022-05-16","2022-05-16 10:52:26","109.92","454742","722649"
"","7488370040433725","7488370040233204","13","11368","2022-05-16","2022-05-16 10:52:35","64.17","188174","725467"
"","7488377053533952","7488377053233434","22","11206","2022-05-16","2022-05-16 10:52:55","58.33","134884","723109"
"","7488394039132851","7488394038632906","49","11207","2022-05-16","2022-05-16 10:52:59","6.15","075055","729792"
"","7488285580635798","7488285580435368","42","10451","2022-05-16","2022-05-16 10:53:18","308.62","958507","715165"
"","7488347369533017","7488347369233477","13","11368","2022-05-16","2022-05-16 10:53:38","57.81","681055","727497"
"","7487898939833364","7487898939333561","25","11212","2022-05-16","2022-05-16 10:54:12","74.80","141114","725167"
"","7488400086132037","7488400085832101","46","07202","2022-05-16","2022-05-16 10:54:36","50.44","726510","725461"
"","7488212282134768","7488212281734731","41","11101","2022-05-16","2022-05-16 10:54:37","81.54","888047","722121"
"","7488485278334356","7488485277934472","18","10451","2022-05-16","2022-05-16 10:55:17","45.67","336496","712628"
"","7487727809230994","7487727808930478","76","11362","2022-05-16","2022-05-16 10:55:25","83.26","408415","711364"
"","7488071671331811","7488071671031908","11","11237","2022-05-16","2022-05-16 10:55:32","33.63","578096","731575"
"","7488393459730825","7488393459430668","46","07202","2022-05-16","2022-05-16 10:55:52","52.09","890621","726696"
"","7488518663234414","7488518662734545","30","10456","2022-05-16","2022-05-16 10:57:06","80.68","098736","722307"
"","7488572294330410","7488572293930348","30","10456","2022-05-16","2022-05-16 10:57:45","44.03","632843","722631"
"","7487616652733687","7487616651933758","49","11207","2022-05-16","2022-05-16 10:57:50","190.07","841376","709297"
"","7488155095233961","7488155095033306","72","10451","2022-05-16","2022-05-16 10:57:57","151.14","298649","722117"
"","7487404248235199","7487404248035316","11","11237","2022-05-16","2022-05-16 10:57:59","89.15","516222","709332"
"","7488596970833618","7488596970433215","49","11207","2022-05-16","2022-05-16 10:58:21","48.36","993754","709570"
"","7488574464233935","7488574463833522","22","11206","2022-05-16","2022-05-16 10:59:00","19.41","446420","729301"
"","7488292216332724","7488292216032720","25","11212","2022-05-16","2022-05-16 11:00:01","42.77","844502","830254"
"","7488206054232076","7488206053832024","76","11362","2022-05-16","2022-05-16 11:00:20","62.07","579792","817248"
"","7488454680731881","7488454680231182","27","10473","2022-05-16","2022-05-16 11:00:37","70.04","164882","831272"
"","7488274485433648","7488274485133069","25","11212","2022-05-16","2022-05-16 11:00:48","40.78","411173","830830"
"","7488318298530410","7488318298230201","49","11207","2022-05-16","2022-05-16 11:00:54","39.36","823543","811345"
"","7487955267835001","7487955267635401","40","10550","2022-05-16","2022-05-16 11:00:56","185.67","640887","830027"
"","7488192766835037","7488192766535555","11","11237","2022-05-16","2022-05-16 11:01:01","67.72","139505","811384"
"","7488537703432306","7488537703032432","27","10473","2022-05-16","2022-05-16 11:01:42","29.51","269659","832360"
"","7457952377430820","7457952375930303","40","10550","2022-05-16","2022-05-16 11:02:16","49.33","237683","830842"
"","7488563994035501","7488563993635242","27","10473","2022-05-16","2022-05-16 11:02:48","46.17","047024","809314"
"","7488002732932016","7488002732532845","76","11362","2022-05-16","2022-05-16 11:02:51","41.72","428311","820514"
"","7488603567533831","7488603567133432","13","11368","2022-05-16","2022-05-16 11:02:57","38.25","582334","820273"
"","7488450662034237","7488450661634330","13","11368","2022-05-16","2022-05-16 11:03:28","81.42","889568","821095"
"","7488362891035241","7488362890635849","11","11237","2022-05-16","2022-05-16 11:03:59","51.19","098568","813399"
"","7488644532435991","7488644532135785","76","11362","2022-05-16","2022-05-16 11:04:02","40.96","901655","821870"
"","7487975107333618","7487975107133850","76","11362","2022-05-16","2022-05-16 11:04:17","76.40","888956","822135"
"","7488297113434382","7488297113034388","25","11212","2022-05-16","2022-05-16 11:04:33","106.55","763273","810357"
"","7488689878930148","7488689878530148","42","10451","2022-05-16","2022-05-16 11:04:35","48.38","822962","809316"
"","7481808031832497","7481808031632091","11","11237","2022-05-16","2022-05-16 11:04:57","36.69","858637","814121"
"","7488396159633522","7488396159233014","78","11590","2022-05-16","2022-05-16 11:05:10","71.17","696067","814182"
"","7488306213235459","7488306212835035","13","11368","2022-05-16","2022-05-16 11:05:57","77.04","114680","826688"
"","7488331857631134","7488331857331367","49","11207","2022-05-16","2022-05-16 11:06:00","39.22","695814","814701"
"","7488563074431303","7488563074131663","25","11212","2022-05-16","2022-05-16 11:06:04","69.46","836959","811637"
"","7488456168135090","7488456167535756","22","11206","2022-05-16","2022-05-16 11:06:09","78.19","282673","811827"
"","7488437417433769","7488437366633280","25","11212","2022-05-16","2022-05-16 11:06:17","74.01","218478","811877"
"","7488003876533440","7488003876233689","76","11362","2022-05-16","2022-05-16 11:06:39","148.92","512616","826218"
"","7488580408130653","7488580407930593","47","07022","2022-05-16","2022-05-16 11:07:30","52.43","673556","826708"
"","7488364278533542","7488364278133016","78","11590","2022-05-16","2022-05-16 11:07:44","147.51","216035","815742"
"","7488381722230444","7488381721930277","76","11362","2022-05-16","2022-05-16 11:08:01","166.53","907530","827950"
"","7488264640131108","7488264639731305","30","10456","2022-05-16","2022-05-16 11:08:18","79.12","358577","830308"
"","7488552334232744","7488552333932880","50","07047","2022-05-16","2022-05-16 11:08:47","41.63","019743","816452"
"","7488353315230539","7488353314930348","78","11590","2022-05-16","2022-05-16 11:08:47","66.45","521336","816469"
"","7487522858835064","7487522858535239","11","11237","2022-05-16","2022-05-16 11:09:00","70.96","493708","816689"
"","7488081297534748","7488081297234651","18","10451","2022-05-16","2022-05-16 11:09:04","93.20","952902","827241"
"","7488650088833269","7488650088433892","40","10550","2022-05-16","2022-05-16 11:09:19","60.42","087319","811390"
"","7488437719633779","7488437719333291","25","11212","2022-05-16","2022-05-16 11:09:41","209.62","438472","814933"
"","7488563074431303","7488563074131663","25","11212","2022-05-16","2022-05-16 11:09:45","4.99","886567","814956"
"","7484152754434576","7484152754034816","13","11368","2022-05-16","2022-05-16 11:09:48","90.54","652260","810036"
"","7488360354634415","7488360354234457","27","10473","2022-05-16","2022-05-16 11:09:50","146.93","218610","815446"
"","7488353355433218","7488353355133683","72","10451","2022-05-16","2022-05-16 11:09:54","206.70","091338","817197"
"","7488247824035620","7488247823635166","30","10456","2022-05-16","2022-05-16 11:10:06","103.19","767463","831340"
"","7488318084334078","7488318084134102","49","11207","2022-05-16","2022-05-16 11:10:17","74.89","107269","817495"
"","7488446321330452","7488446321030327","22","11206","2022-05-16","2022-05-16 11:10:19","141.29","170252","815443"
"","7488645083130738","7488645082830709","25","11212","2022-05-16","2022-05-16 11:10:37","59.85","432601","815706"
"","7488273026033597","7488273025633017","27","10473","2022-05-16","2022-05-16 11:10:49","40.18","351775","816421"
"","7488261416433254","7488261402133668","13","11368","2022-05-16","2022-05-16 11:11:04","76.06","265135","812398"
"","7488716372432888","7488716372132129","76","11362","2022-05-16","2022-05-16 11:11:28","21.97","727557","808238"
"","7488531568430136","7488531567930061","76","11362","2022-05-16","2022-05-16 11:11:34","38.04","207276","808272"
"","7488571674734136","7488571674234296","40","10550","2022-05-16","2022-05-16 11:11:38","75.66","524371","812907"
"","7488212453430020","7488212453030751","78","11590","2022-05-16","2022-05-16 11:11:38","161.75","365669","818477"
"","7488583872035121","7488583871735876","41","11101","2022-05-16","2022-05-16 11:12:20","81.34","490313","820837"
"","7488228181832770","7488228181332734","75","11231","2022-05-16","2022-05-16 11:12:20","39.00","855707","813388"
"","7488433789532104","7488433789232183","27","10473","2022-05-16","2022-05-16 11:12:56","96.23","283835","818021"
"","7488644824635003","7488644824435797","14","07093","2022-05-16","2022-05-16 11:13:01","36.30","641751","818045"
"","7488554425933319","7488554425533896","22","11206","2022-05-16","2022-05-16 11:13:11","65.01","972309","817784"
"","7488667464230473","7488667463730456","42","10451","2022-05-16","2022-05-16 11:13:34","67.86","174142","822640"
